Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31,Yes,Non-Travel,584,Support,5,4,Other,1,4838,1,Female,106,1,4,Developer,1,Single,31081,808106,1,Y,No,25,1,1,80,2,18,5,4,16,15,3,6
24,No,Travel_Frequently,418,Hardware,27,1,Life Sciences,1,4839,2,Female,151,2,2,Manager,3,Divorced,25505,178535,8,Y,No,28,1,3,80,4,4,1,2,3,3,3,2
58,No,Travel_Frequently,731,Support,18,5,Human Resources,1,4840,4,Male,109,1,2,Research Scientist,3,Divorced,26146,705942,3,Y,No,7,3,3,80,1,39,6,1,31,9,27,18
40,Yes,Travel_Frequently,358,Human Resources,8,4,Human Resources,1,4841,3,Female,42,3,5,Manager,2,Single,32637,685377,7,Y,No,26,4,3,80,1,21,1,3,19,11,10,15
49,No,Non-Travel,886,Support,33,1,Technical Degree,1,4842,3,Female,181,4,3,Human Resources,2,Married,4611,129108,1,Y,Yes,8,3,4,80,1,13,6,2,1,1,1,1
43,No,Non-Travel,1321,Hardware,29,5,Medical,1,4843,4,Female,129,3,3,Developer,4,Divorced,7996,159920,2,Y,No,4,4,2,80,3,37,5,4,36,23,3,21
33,Yes,Travel_Rarely,614,Human Resources,19,2,Life Sciences,1,4844,4,Female,76,3,1,Sales Representative,1,Single,21815,610820,4,Y,Yes,19,3,2,80,3,22,5,1,4,3,2,1
59,No,Non-Travel,968,Human Resources,21,3,Medical,1,4845,1,Male,83,1,3,Developer,4,Single,13230,158760,7,Y,Yes,35,3,3,80,2,40,5,4,16,15,3,10
49,Yes,Travel_Rarely,1190,Support,26,2,Technical Degree,1,4846,2,Female,85,1,1,Laboratory Technician,4,Single,4815,38520,0,Y,Yes,7,3,2,80,1,3,4,2,2,2,2,2
30,Yes,Non-Travel,169,Software,49,1,Other,1,4847,3,Female,88,3,2,Manager,3,Divorced,33867,745074,0,Y,No,40,1,1,80,1,16,3,2,15,4,4,13
50,No,Non-Travel,1096,Sales,37,1,Marketing,1,4848,3,Female,80,2,4,Manufacturing Director,1,Married,17891,214692,1,Y,Yes,15,1,1,80,4,9,5,3,8,1,2,5
54,No,Travel_Rarely,209,Human Resources,20,5,Technical Degree,1,4849,1,Female,188,1,5,Manufacturing Director,1,Married,50189,602268,8,Y,No,26,3,1,80,2,40,6,4,18,2,17,4
42,Yes,Travel_Rarely,715,Research & Development,27,2,Medical,1,4850,4,Female,149,4,1,Human Resources,1,Single,2465,73950,6,Y,No,45,1,3,80,2,1,6,2,1,1,1,1
55,No,Travel_Frequently,905,Human Resources,23,1,Other,1,4851,3,Male,50,4,5,Manager,1,Married,8302,74718,0,Y,Yes,45,1,1,80,3,16,4,2,15,9,3,3
60,Yes,Travel_Rarely,417,Sales,49,3,Life Sciences,1,4852,2,Male,90,1,4,Sales Executive,2,Married,8612,137792,6,Y,No,15,3,2,80,2,3,5,3,3,1,3,3
54,Yes,Non-Travel,1154,Sales,10,3,Technical Degree,1,4853,2,Female,166,1,5,Developer,4,Married,2337,63099,3,Y,Yes,2,1,4,80,3,29,1,3,4,3,1,4
43,Yes,Travel_Rarely,411,Support,35,5,Human Resources,1,4854,4,Female,64,2,1,Research Scientist,3,Divorced,47875,861750,7,Y,No,33,4,2,80,2,38,2,1,6,3,6,5
29,No,Travel_Frequently,998,Research & Development,6,1,Technical Degree,1,4855,3,Male,69,3,5,Developer,1,Married,41222,1154216,0,Y,Yes,11,1,1,80,3,11,2,4,10,2,6,4
31,Yes,Travel_Rarely,1247,Human Resources,7,5,Life Sciences,1,4856,4,Male,85,3,2,Developer,1,Single,9549,105039,3,Y,Yes,18,2,4,80,3,4,5,4,3,1,1,1
38,No,Travel_Frequently,434,Human Resources,28,1,Human Resources,1,4857,4,Female,159,3,1,Manager,2,Single,35966,575456,1,Y,Yes,19,3,4,80,4,27,1,1,16,4,1,5
46,Yes,Non-Travel,1447,Human Resources,19,3,Other,1,4858,3,Female,63,3,2,Research Scientist,3,Married,45121,270726,3,Y,No,40,1,1,80,3,39,4,4,30,25,5,21
53,Yes,Non-Travel,352,Sales,37,2,Other,1,4859,3,Male,69,1,3,Sales Executive,4,Divorced,5880,76440,0,Y,Yes,7,4,2,80,2,24,1,4,8,3,7,4
58,Yes,Travel_Frequently,251,Support,34,1,Other,1,4860,2,Female,50,4,1,Developer,1,Married,38082,913968,4,Y,No,20,3,3,80,4,14,2,4,4,2,4,3
57,Yes,Travel_Rarely,128,Human Resources,11,2,Marketing,1,4861,1,Female,70,1,4,Laboratory Technician,4,Single,14686,102802,4,Y,No,17,2,4,80,4,40,4,3,17,3,9,11
55,No,Travel_Rarely,1253,Software,47,4,Marketing,1,4862,1,Female,78,3,4,Manager,1,Divorced,38755,736345,6,Y,No,10,3,3,80,4,30,2,1,3,1,2,1
54,No,Non-Travel,763,Research & Development,10,2,Human Resources,1,4863,1,Female,70,4,1,Research Director,3,Married,9949,169133,2,Y,No,43,4,4,80,2,39,3,4,15,12,11,15
56,Yes,Non-Travel,409,Sales,30,1,Technical Degree,1,4864,1,Female,191,2,4,Sales Representative,3,Single,6367,191010,6,Y,Yes,43,4,2,80,3,14,6,3,10,10,3,7
59,Yes,Travel_Frequently,385,Software,26,1,Technical Degree,1,4865,4,Female,65,1,5,Research Scientist,2,Divorced,1762,47574,6,Y,Yes,8,1,2,80,4,38,1,2,6,1,2,2
42,No,Travel_Rarely,1109,Sales,25,5,Human Resources,1,4866,4,Female,147,4,4,Human Resources,3,Divorced,13026,91182,4,Y,Yes,7,1,2,80,4,3,4,3,1,1,1,1
21,Yes,Travel_Frequently,114,Sales,16,1,Medical,1,4867,1,Male,102,3,3,Healthcare Representative,1,Single,29124,844596,2,Y,No,38,3,1,80,1,13,4,3,5,4,3,3
26,Yes,Travel_Frequently,1277,Human Resources,47,1,Technical Degree,1,4868,3,Female,158,3,4,Research Director,3,Divorced,26803,160818,5,Y,No,28,2,2,80,1,25,6,3,3,1,3,3
36,Yes,Travel_Rarely,802,Research & Development,10,1,Other,1,4869,1,Female,87,2,1,Research Scientist,2,Single,24961,374415,6,Y,No,29,3,3,80,3,29,1,4,25,14,20,24
40,No,Travel_Rarely,1491,Software,48,1,Other,1,4870,4,Male,175,4,3,Research Scientist,1,Divorced,3601,32409,4,Y,Yes,7,3,3,80,4,21,6,3,15,9,3,10
53,No,Travel_Rarely,937,Sales,35,3,Human Resources,1,4871,4,Male,178,2,2,Human Resources,2,Married,3207,38484,0,Y,No,3,1,2,80,2,9,6,4,1,1,1,1
21,Yes,Travel_Rarely,805,Support,20,1,Other,1,4872,2,Female,30,1,4,Developer,3,Divorced,30002,420028,1,Y,No,43,2,4,80,3,24,1,4,21,1,16,9
47,Yes,Travel_Rarely,752,Research & Development,33,1,Other,1,4873,3,Male,103,2,4,Research Director,1,Divorced,3898,66266,6,Y,Yes,7,4,4,80,3,20,2,1,9,2,9,9
38,No,Travel_Frequently,552,Software,18,5,Marketing,1,4874,4,Female,82,3,3,Research Director,1,Married,21780,413820,0,Y,No,12,2,4,80,2,18,6,1,18,4,3,7
60,Yes,Travel_Frequently,1106,Software,4,3,Human Resources,1,4875,4,Female,128,2,1,Laboratory Technician,4,Single,44709,447090,7,Y,No,39,3,4,80,2,25,6,3,7,4,2,7
52,Yes,Travel_Frequently,303,Software,13,3,Technical Degree,1,4876,1,Female,139,1,3,Manager,3,Married,45258,1357740,8,Y,Yes,47,4,3,80,1,29,6,3,10,9,9,6
32,No,Non-Travel,1467,Support,8,3,Human Resources,1,4877,4,Female,43,3,5,Developer,2,Divorced,39876,877272,0,Y,No,34,4,2,80,1,33,1,2,24,7,24,11
56,No,Travel_Rarely,1374,Software,18,5,Life Sciences,1,4878,3,Female,161,3,2,Manufacturing Director,4,Married,41217,247302,8,Y,Yes,26,1,2,80,1,12,5,3,12,11,11,11
40,Yes,Non-Travel,298,Software,38,5,Technical Degree,1,4879,3,Male,162,4,2,Sales Executive,3,Divorced,9937,168929,3,Y,No,45,3,1,80,2,31,1,4,3,3,1,3
30,No,Travel_Rarely,1355,Software,29,2,Technical Degree,1,4880,2,Female,84,2,2,Sales Representative,2,Married,43515,652725,0,Y,Yes,26,4,2,80,2,31,6,3,26,26,26,3
37,Yes,Travel_Frequently,1458,Hardware,26,2,Human Resources,1,4881,3,Female,132,3,2,Laboratory Technician,4,Divorced,18230,291680,8,Y,No,9,3,3,80,3,40,1,1,39,20,28,15
54,Yes,Non-Travel,1347,Software,3,3,Medical,1,4882,1,Female,119,1,5,Human Resources,4,Divorced,47138,471380,6,Y,Yes,40,2,4,80,1,37,1,1,24,21,7,24
25,Yes,Travel_Rarely,1196,Human Resources,17,5,Other,1,4883,4,Female,111,2,3,Sales Representative,4,Divorced,32591,228137,8,Y,Yes,37,1,2,80,1,15,4,4,2,1,2,1
36,No,Travel_Frequently,284,Support,31,5,Medical,1,4884,4,Female,180,2,2,Research Scientist,4,Single,42837,985251,2,Y,No,29,3,1,80,2,22,5,1,20,1,6,5
47,No,Non-Travel,699,Sales,47,2,Medical,1,4885,1,Female,63,2,4,Sales Executive,3,Single,23175,440325,1,Y,No,42,4,1,80,2,40,2,2,26,1,21,19
32,Yes,Travel_Frequently,120,Research & Development,5,4,Life Sciences,1,4886,4,Male,198,3,3,Developer,2,Divorced,48062,1441860,2,Y,Yes,31,4,4,80,4,21,5,2,10,5,1,7
30,No,Travel_Rarely,1237,Support,36,4,Human Resources,1,4887,3,Female,73,1,5,Research Scientist,3,Divorced,19859,99295,4,Y,Yes,36,1,2,80,1,38,5,3,17,14,12,9
29,Yes,Travel_Rarely,1173,Support,24,2,Medical,1,4888,3,Male,52,2,1,Manufacturing Director,3,Divorced,26374,632976,6,Y,Yes,29,1,2,80,2,26,4,1,17,2,8,13
58,No,Travel_Rarely,957,Software,8,5,Medical,1,4889,2,Male,96,4,4,Manager,1,Single,15144,30288,7,Y,No,16,3,2,80,4,18,1,3,11,10,4,3
51,No,Travel_Rarely,887,Support,43,4,Medical,1,4890,3,Male,136,1,4,Research Director,3,Married,50016,350112,2,Y,Yes,25,2,4,80,4,19,1,2,3,1,1,3
20,Yes,Travel_Rarely,117,Support,18,2,Life Sciences,1,4891,1,Female,82,3,1,Sales Representative,3,Married,11007,33021,0,Y,No,9,3,1,80,2,25,3,3,1,1,1,1
51,Yes,Non-Travel,1224,Hardware,2,4,Technical Degree,1,4892,2,Male,161,4,2,Research Scientist,4,Single,22835,548040,1,Y,Yes,40,4,2,80,2,24,5,2,13,1,2,7
24,No,Travel_Rarely,863,Support,37,3,Other,1,4893,1,Female,148,3,4,Developer,4,Single,20635,577780,2,Y,No,14,3,4,80,3,39,4,2,3,3,3,3
46,No,Travel_Rarely,825,Support,5,2,Life Sciences,1,4894,4,Female,32,4,5,Research Director,3,Divorced,43254,129762,1,Y,No,20,2,2,80,3,26,1,4,2,2,1,2
57,Yes,Non-Travel,650,Human Resources,34,3,Life Sciences,1,4895,2,Female,155,4,5,Human Resources,3,Single,48477,1114971,1,Y,Yes,32,3,1,80,3,40,2,2,23,17,11,22
43,Yes,Non-Travel,274,Support,8,2,Technical Degree,1,4896,4,Female,143,3,5,Human Resources,1,Divorced,49453,989060,8,Y,No,43,4,4,80,3,11,4,3,3,1,1,1
28,No,Travel_Rarely,1144,Software,37,5,Life Sciences,1,4897,1,Male,117,4,1,Laboratory Technician,4,Married,34555,276440,5,Y,No,11,4,3,80,4,30,1,4,13,9,11,10
43,No,Non-Travel,1489,Sales,32,2,Marketing,1,4898,4,Male,69,4,2,Laboratory Technician,1,Married,1481,25177,5,Y,No,23,1,4,80,4,34,4,3,9,6,1,1
29,No,Travel_Rarely,161,Sales,44,3,Human Resources,1,4899,3,Male,50,3,3,Human Resources,3,Single,11476,195092,7,Y,No,8,4,4,80,4,11,4,2,11,3,1,8
25,No,Travel_Rarely,868,Sales,3,1,Medical,1,4900,4,Male,82,2,5,Developer,4,Married,17455,349100,4,Y,Yes,38,1,3,80,3,18,4,3,17,2,8,12
42,Yes,Non-Travel,403,Hardware,28,4,Technical Degree,1,4901,2,Male,89,4,3,Research Scientist,1,Single,35064,1051920,7,Y,No,25,1,4,80,4,8,4,1,6,3,6,1
42,No,Travel_Frequently,1350,Support,29,3,Marketing,1,4902,4,Female,106,1,4,Developer,1,Divorced,43564,1263356,3,Y,No,1,3,3,80,1,23,4,4,5,4,3,5
30,No,Travel_Rarely,448,Support,44,5,Medical,1,4903,2,Male,78,4,5,Human Resources,4,Married,12075,338100,2,Y,No,2,3,4,80,2,30,5,3,26,25,23,17
24,Yes,Non-Travel,267,Hardware,50,4,Life Sciences,1,4904,2,Female,128,1,3,Research Director,1,Divorced,50032,500320,3,Y,No,38,2,4,80,3,25,2,3,20,18,2,15
32,No,Travel_Rarely,1044,Hardware,1,3,Technical Degree,1,4905,2,Female,61,2,4,Sales Executive,4,Single,10914,174624,5,Y,Yes,34,1,1,80,1,8,4,2,8,6,2,4
32,No,Non-Travel,1288,Hardware,21,4,Other,1,4906,4,Male,165,3,4,Sales Representative,2,Single,7759,93108,7,Y,No,40,3,3,80,2,39,1,4,18,17,5,5
28,No,Travel_Frequently,1278,Research & Development,29,3,Technical Degree,1,4907,4,Male,93,1,4,Sales Representative,4,Single,3797,98722,7,Y,No,38,4,2,80,1,18,1,3,15,6,4,8
59,No,Travel_Rarely,1016,Support,10,3,Marketing,1,4908,4,Male,148,3,2,Research Director,2,Married,12806,256120,7,Y,No,48,4,2,80,2,9,2,4,6,3,5,5
37,No,Non-Travel,150,Hardware,37,1,Marketing,1,4909,4,Female,62,3,5,Manufacturing Director,4,Married,1300,9100,0,Y,Yes,49,2,4,80,2,9,6,1,1,1,1,1
29,No,Non-Travel,630,Support,36,1,Technical Degree,1,4910,4,Male,109,2,3,Manufacturing Director,4,Married,38422,806862,2,Y,No,19,3,3,80,2,4,3,4,4,1,1,1
51,Yes,Travel_Frequently,1246,Human Resources,15,3,Technical Degree,1,4911,4,Male,50,3,5,Human Resources,2,Divorced,2718,48924,3,Y,No,4,1,4,80,2,2,3,4,1,1,1,1
47,No,Non-Travel,859,Human Resources,4,4,Medical,1,4912,2,Female,112,4,4,Human Resources,2,Married,6798,115566,2,Y,No,37,4,1,80,3,36,4,2,21,8,19,3
42,Yes,Travel_Rarely,316,Human Resources,40,4,Technical Degree,1,4913,3,Female,137,1,3,Research Scientist,2,Married,48198,289188,4,Y,No,8,4,2,80,1,40,4,3,31,25,25,16
28,No,Travel_Rarely,544,Human Resources,43,2,Other,1,4914,4,Female,45,3,5,Healthcare Representative,1,Married,35233,352330,8,Y,No,2,1,4,80,2,18,3,1,2,1,2,1
47,Yes,Non-Travel,375,Support,29,1,Life Sciences,1,4915,1,Female,100,3,4,Sales Executive,1,Divorced,21053,378954,8,Y,Yes,27,2,3,80,3,1,5,2,1,1,1,1
24,No,Travel_Rarely,1208,Software,28,4,Technical Degree,1,4916,2,Male,172,3,3,Manager,2,Divorced,23901,310713,6,Y,Yes,37,4,2,80,4,6,5,2,6,2,3,6
35,Yes,Travel_Rarely,1221,Sales,23,5,Marketing,1,4917,4,Female,34,3,5,Laboratory Technician,3,Single,11213,201834,5,Y,Yes,26,2,2,80,2,9,5,2,9,8,8,7
57,No,Non-Travel,774,Support,4,1,Human Resources,1,4918,3,Male,85,2,3,Manager,4,Married,14912,298240,2,Y,Yes,28,2,3,80,3,22,6,3,12,10,1,4
51,No,Non-Travel,271,Human Resources,5,2,Medical,1,4919,4,Male,45,2,3,Manufacturing Director,1,Divorced,13253,291566,1,Y,No,7,2,1,80,4,8,4,4,8,2,5,2
29,No,Travel_Rarely,553,Support,40,5,Life Sciences,1,4920,2,Female,107,1,1,Research Director,2,Single,14843,74215,5,Y,No,43,4,3,80,1,8,6,3,8,5,2,6
26,Yes,Non-Travel,1357,Human Resources,23,5,Marketing,1,4921,4,Female,131,2,5,Developer,1,Married,44919,1078056,0,Y,No,12,1,2,80,3,28,5,2,2,2,1,1
28,No,Travel_Rarely,938,Human Resources,39,1,Human Resources,1,4922,1,Male,153,3,4,Developer,1,Married,35440,744240,1,Y,Yes,33,3,2,80,3,4,3,2,4,4,4,1
20,No,Travel_Rarely,423,Support,48,3,Other,1,4923,1,Female,196,4,3,Human Resources,4,Divorced,34604,968912,0,Y,Yes,8,4,3,80,3,8,3,3,4,1,2,4
49,No,Travel_Frequently,834,Research & Development,8,3,Medical,1,4924,1,Male,173,1,3,Human Resources,2,Married,19661,196610,5,Y,Yes,37,4,4,80,2,2,6,1,1,1,1,1
46,No,Travel_Frequently,111,Sales,10,2,Life Sciences,1,4925,2,Female,187,2,5,Sales Representative,1,Divorced,38706,193530,6,Y,Yes,43,2,4,80,1,22,1,1,1,1,1,1
22,No,Travel_Frequently,761,Software,4,4,Marketing,1,4926,4,Male,175,1,3,Research Director,4,Divorced,32775,688275,3,Y,Yes,16,1,1,80,2,6,2,1,1,1,1,1
25,Yes,Non-Travel,460,Sales,8,1,Marketing,1,4927,1,Female,62,2,4,Developer,4,Single,12309,258489,1,Y,Yes,21,2,3,80,4,23,5,2,17,9,8,1
50,No,Travel_Frequently,150,Software,15,5,Medical,1,4928,3,Male,117,4,4,Manufacturing Director,2,Single,10667,160005,0,Y,No,12,1,1,80,4,36,3,1,15,2,2,8
55,Yes,Travel_Frequently,193,Software,24,2,Medical,1,4929,3,Female,175,3,2,Laboratory Technician,4,Divorced,19119,439737,3,Y,No,7,2,1,80,1,32,3,2,1,1,1,1
37,No,Travel_Frequently,673,Support,31,3,Medical,1,4930,2,Female,137,2,5,Manufacturing Director,1,Married,20074,200740,5,Y,No,31,3,2,80,3,20,2,4,18,6,7,7
20,Yes,Non-Travel,1351,Support,14,4,Medical,1,4931,2,Male,147,4,4,Manager,4,Married,29094,261846,2,Y,No,35,4,1,80,4,34,1,2,18,11,16,15
31,Yes,Non-Travel,1231,Research & Development,32,5,Human Resources,1,4932,1,Female,118,3,4,Research Scientist,2,Divorced,47915,1389535,0,Y,No,22,2,3,80,3,31,6,2,9,3,2,6
46,No,Travel_Frequently,608,Support,15,2,Life Sciences,1,4933,1,Male,150,3,4,Manufacturing Director,3,Married,14709,264762,8,Y,Yes,4,4,3,80,4,8,6,1,1,1,1,1
35,No,Travel_Frequently,1343,Sales,28,5,Marketing,1,4934,3,Male,193,1,3,Research Director,4,Divorced,49409,1334043,6,Y,No,32,3,4,80,2,23,4,4,16,14,7,10
56,Yes,Non-Travel,1358,Support,28,1,Human Resources,1,4935,1,Female,39,2,2,Research Scientist,4,Single,19294,482350,5,Y,No,18,2,4,80,1,2,5,3,1,1,1,1
34,No,Travel_Rarely,648,Hardware,50,2,Other,1,4936,4,Female,53,3,1,Manufacturing Director,2,Divorced,47174,1132176,0,Y,Yes,30,1,2,80,2,10,5,2,6,1,6,6
22,Yes,Travel_Frequently,1190,Human Resources,47,1,Human Resources,1,4937,4,Female,145,1,5,Sales Executive,2,Divorced,33371,834275,7,Y,No,12,4,1,80,4,7,2,3,3,1,2,1
51,Yes,Travel_Frequently,774,Human Resources,48,2,Technical Degree,1,4938,4,Female,126,4,5,Sales Representative,3,Divorced,35987,1007636,6,Y,Yes,40,4,4,80,2,13,6,3,4,3,2,4
27,Yes,Travel_Frequently,744,Hardware,1,4,Human Resources,1,4939,3,Female,126,3,1,Research Scientist,4,Single,27449,658776,8,Y,Yes,16,2,2,80,3,9,4,4,4,4,1,1
44,No,Travel_Frequently,782,Human Resources,29,4,Technical Degree,1,4940,1,Male,182,1,1,Research Director,1,Single,10395,239085,5,Y,Yes,32,1,3,80,3,31,5,4,11,5,6,11
35,No,Travel_Rarely,477,Support,20,5,Other,1,4941,1,Male,113,1,1,Manufacturing Director,3,Married,2189,39402,6,Y,No,11,1,1,80,1,10,2,1,10,5,5,7
52,Yes,Travel_Rarely,141,Software,12,1,Other,1,4942,4,Male,52,3,4,Developer,3,Married,44868,1256304,7,Y,Yes,12,1,4,80,1,20,3,3,10,7,1,9
34,Yes,Non-Travel,1219,Research & Development,4,4,Other,1,4943,2,Female,108,3,1,Healthcare Representative,1,Single,29398,793746,7,Y,Yes,8,1,3,80,3,20,3,1,4,4,2,4
25,Yes,Travel_Frequently,1140,Hardware,4,5,Human Resources,1,4944,3,Female,159,3,4,Sales Representative,3,Divorced,18677,541633,5,Y,No,35,1,4,80,4,33,1,4,32,19,2,3
54,No,Travel_Frequently,944,Human Resources,46,3,Human Resources,1,4945,1,Male,91,4,2,Human Resources,3,Divorced,19780,356040,1,Y,Yes,28,1,2,80,1,21,4,3,20,16,9,15
26,Yes,Non-Travel,186,Human Resources,2,1,Life Sciences,1,4946,3,Female,136,3,1,Human Resources,1,Single,40185,642960,6,Y,No,29,1,1,80,4,2,5,3,1,1,1,1
28,No,Non-Travel,150,Human Resources,7,2,Other,1,4947,2,Male,117,3,1,Sales Representative,4,Single,15874,396850,4,Y,No,33,4,2,80,3,10,3,1,5,1,2,1
56,No,Travel_Frequently,1218,Software,6,4,Other,1,4948,3,Male,145,2,1,Sales Representative,2,Married,37740,452880,4,Y,No,0,2,4,80,1,25,2,3,5,4,1,5
22,No,Non-Travel,572,Software,48,5,Life Sciences,1,4949,3,Female,51,1,5,Research Director,4,Married,21138,295932,4,Y,Yes,33,3,2,80,1,20,2,2,12,7,3,7
29,Yes,Non-Travel,753,Research & Development,11,2,Marketing,1,4950,3,Female,189,3,3,Manager,2,Single,46861,937220,5,Y,No,48,3,2,80,2,1,2,1,1,1,1,1
21,Yes,Travel_Rarely,508,Hardware,35,2,Marketing,1,4951,3,Female,169,1,5,Sales Executive,3,Divorced,38594,771880,0,Y,Yes,15,4,1,80,4,15,6,1,13,5,9,12
40,No,Travel_Rarely,918,Support,48,1,Technical Degree,1,4952,2,Female,73,2,5,Human Resources,2,Divorced,35893,933218,6,Y,No,46,2,3,80,2,39,4,4,23,4,14,9
55,Yes,Travel_Frequently,187,Hardware,9,5,Life Sciences,1,4953,3,Female,151,3,5,Healthcare Representative,4,Single,4980,144420,1,Y,Yes,11,4,1,80,2,2,3,1,2,1,2,1
39,Yes,Non-Travel,680,Software,11,2,Technical Degree,1,4954,1,Female,153,4,1,Research Director,4,Divorced,24831,124155,2,Y,No,12,3,1,80,3,13,2,1,12,11,11,10
48,Yes,Travel_Frequently,176,Research & Development,26,1,Medical,1,4955,2,Female,172,3,2,Sales Representative,2,Divorced,18857,188570,2,Y,No,19,3,1,80,1,5,4,3,1,1,1,1
38,No,Travel_Rarely,1315,Human Resources,19,1,Other,1,4956,4,Female,164,4,2,Manufacturing Director,2,Single,14498,101486,0,Y,Yes,23,3,3,80,1,16,5,3,6,5,6,2
42,Yes,Travel_Frequently,1331,Sales,42,4,Human Resources,1,4957,3,Male,159,2,2,Manager,4,Single,23585,448115,6,Y,Yes,33,4,3,80,1,33,6,3,26,15,23,17
27,Yes,Travel_Frequently,843,Human Resources,26,1,Marketing,1,4958,3,Male,118,4,1,Research Scientist,1,Single,5755,97835,0,Y,No,22,3,2,80,1,7,1,4,2,1,1,2
58,No,Non-Travel,1199,Support,5,3,Human Resources,1,4959,1,Female,147,1,4,Manager,1,Single,18634,186340,2,Y,Yes,2,1,2,80,1,1,5,3,1,1,1,1
44,No,Non-Travel,169,Software,43,3,Other,1,4960,1,Male,109,1,1,Developer,2,Married,50945,1273625,6,Y,Yes,35,2,4,80,2,17,5,1,4,4,3,1
36,No,Non-Travel,288,Hardware,23,3,Medical,1,4961,3,Female,126,3,2,Human Resources,1,Divorced,35140,667660,2,Y,No,1,2,3,80,1,29,3,4,29,26,11,6
45,No,Travel_Frequently,544,Hardware,25,2,Technical Degree,1,4962,1,Female,47,1,5,Laboratory Technician,4,Single,42244,168976,7,Y,Yes,27,4,2,80,3,18,1,3,12,5,5,1
32,Yes,Travel_Frequently,1188,Support,25,4,Technical Degree,1,4963,1,Female,152,2,3,Manufacturing Director,4,Single,24166,459154,1,Y,Yes,35,4,1,80,4,36,3,4,31,13,31,25
32,Yes,Non-Travel,396,Research & Development,1,4,Life Sciences,1,4964,3,Female,176,2,5,Research Director,1,Divorced,4119,123570,7,Y,Yes,41,1,3,80,2,12,6,3,7,4,5,7
50,No,Travel_Rarely,672,Software,31,3,Other,1,4965,2,Female,75,1,1,Developer,1,Single,18586,538994,8,Y,No,46,2,1,80,4,30,5,4,18,15,8,14
19,Yes,Travel_Rarely,1252,Software,25,4,Human Resources,1,4966,2,Female,46,2,3,Laboratory Technician,1,Divorced,19573,137011,0,Y,No,23,2,2,80,2,20,1,3,4,3,2,4
60,No,Travel_Frequently,473,Sales,10,4,Marketing,1,4967,4,Female,75,4,1,Research Scientist,1,Single,42053,42053,2,Y,No,42,1,1,80,4,17,4,1,12,2,9,2
59,Yes,Travel_Rarely,679,Human Resources,13,3,Life Sciences,1,4968,3,Male,144,2,4,Sales Representative,4,Single,32365,258920,0,Y,No,3,1,1,80,3,29,2,1,28,2,20,19
42,No,Travel_Frequently,1146,Support,7,2,Life Sciences,1,4969,3,Female,72,1,2,Healthcare Representative,1,Single,50958,1070118,5,Y,Yes,46,3,2,80,2,1,3,1,1,1,1,1
28,Yes,Travel_Frequently,892,Sales,3,3,Marketing,1,4970,2,Male,173,4,1,Research Director,3,Married,29901,657822,8,Y,No,11,1,2,80,4,1,6,1,1,1,1,1
49,Yes,Non-Travel,1210,Sales,20,3,Technical Degree,1,4971,1,Male,156,3,5,Sales Representative,3,Married,7851,141318,7,Y,Yes,40,3,2,80,4,32,6,4,27,15,25,19
36,Yes,Travel_Frequently,434,Human Resources,36,4,Medical,1,4972,2,Male,151,4,4,Research Director,4,Single,23963,119815,6,Y,No,10,4,2,80,2,4,2,2,4,2,4,1
30,No,Travel_Rarely,302,Hardware,16,1,Human Resources,1,4973,2,Female,170,3,1,Laboratory Technician,1,Divorced,47231,802927,6,Y,No,0,4,3,80,3,40,4,2,39,5,30,15
39,No,Travel_Frequently,1089,Hardware,24,1,Human Resources,1,4974,2,Female,112,1,4,Human Resources,3,Divorced,8992,251776,1,Y,No,25,4,3,80,3,17,2,3,13,8,2,4
46,No,Travel_Rarely,1225,Human Resources,28,1,Marketing,1,4975,3,Female,182,3,3,Research Scientist,2,Divorced,7165,78815,0,Y,No,1,2,3,80,4,22,6,4,16,13,15,10
59,No,Travel_Frequently,929,Sales,20,3,Life Sciences,1,4976,3,Male,50,1,1,Developer,3,Divorced,40089,80178,2,Y,Yes,5,1,2,80,1,30,6,4,27,26,18,14
53,No,Non-Travel,495,Research & Development,33,1,Human Resources,1,4977,3,Female,52,3,1,Research Scientist,3,Married,12662,379860,1,Y,No,23,4,2,80,1,9,3,3,4,2,4,1
26,No,Travel_Frequently,757,Software,33,4,Medical,1,4978,2,Male,88,1,3,Developer,1,Married,35432,637776,2,Y,Yes,20,2,3,80,4,10,4,2,1,1,1,1
48,No,Travel_Rarely,826,Sales,50,5,Marketing,1,4979,3,Female,94,3,4,Healthcare Representative,2,Married,9243,101673,3,Y,No,20,3,2,80,4,33,2,4,7,1,1,7
33,Yes,Non-Travel,1146,Research & Development,32,1,Life Sciences,1,4980,2,Female,180,2,3,Sales Representative,3,Married,20293,284102,1,Y,No,28,4,4,80,4,26,3,3,2,2,2,1
